timestamp,pid,name,username,cpu_percent,memory_percent,classification
2025-06-13 09:06:44,0,System Idle Process,NT AUTHORITY\SYSTEM,0.0,4.858954275296688e-05,Legítimo
2025-06-13 09:06:44,4,System,NT AUTHORITY\SYSTEM,0.0,0.043196103507387555,Legítimo
2025-06-13 09:06:44,140,unknown,unknown,0.0,0.3839302720625678,Sospechoso
2025-06-13 09:06:44,184,Registry,unknown,0.0,0.5308407545761631,Sospechoso
2025-06-13 09:06:44,364,conhost.exe,NATTBELL\natis,0.0,0.0582345669894308,Sospechoso
2025-06-13 09:06:44,724,smss.exe,unknown,0.0,0.005417734016955807,Sospechoso
2025-06-13 09:06:44,992,AsusPTPService.exe,unknown,0.0,0.020577671355881472,Sospechoso
2025-06-13 09:06:44,1036,csrss.exe,unknown,0.0,0.02232689489498828,Sospechoso
2025-06-13 09:06:44,1124,wininit.exe,unknown,0.0,0.024902140660895525,Sospechoso
2025-06-13 09:06:44,1196,WUDFHost.exe,unknown,0.0,0.09594005216573309,Sospechoso
2025-06-13 09:06:44,1224,services.exe,unknown,0.0,0.07601833963701668,Sospechoso
2025-06-13 09:06:44,1244,msedgewebview2.exe,NATTBELL\natis,0.0,0.06904574025196593,Sospechoso
2025-06-13 09:06:44,1260,conhost.exe,NATTBELL\natis,0.0,0.05818597744667783,Sospechoso
2025-06-13 09:06:44,1276,LsaIso.exe,unknown,0.0,0.012414628173383038,Sospechoso
2025-06-13 09:06:44,1296,lsass.exe,unknown,0.0,0.16187606168150914,Sospechoso
2025-06-13 09:06:44,1308,svchost.exe,unknown,0.0,0.052233758459439394,Legítimo
2025-06-13 09:06:44,1440,svchost.exe,unknown,0.0,0.20427043773347275,Legítimo
2025-06-13 09:06:44,1460,fontdrvhost.exe,unknown,0.0,0.01017950920674656,Sospechoso
2025-06-13 09:06:44,1512,WUDFHost.exe,unknown,0.0,0.02366310732069487,Sospechoso
2025-06-13 09:06:44,1624,svchost.exe,unknown,0.0,0.10993384047858756,Legítimo
2025-06-13 09:06:44,1680,svchost.exe,unknown,0.0,0.05376432905615785,Legítimo
2025-06-13 09:06:44,1864,svchost.exe,unknown,0.0,0.0686570239099422,Legítimo
2025-06-13 09:06:44,1872,svchost.exe,unknown,0.0,0.017783772647585877,Legítimo
2025-06-13 09:06:44,1880,svchost.exe,unknown,0.0,0.04151976428241019,Legítimo
2025-06-13 09:06:44,1908,svchost.exe,unknown,0.0,0.03345390018541769,Legítimo
2025-06-13 09:06:44,1916,svchost.exe,unknown,0.0,0.06613036768678791,Legítimo
2025-06-13 09:06:44,1944,svchost.exe,unknown,0.0,0.0583803356176897,Legítimo
2025-06-13 09:06:44,1960,svchost.exe,unknown,0.0,0.06185448792452684,Legítimo
2025-06-13 09:06:44,2020,msedge.exe,NATTBELL\natis,0.0,1.1489969174794077,Sospechoso
2025-06-13 09:06:44,2024,svchost.exe,unknown,0.0,0.04640301332908337,Legítimo
2025-06-13 09:06:44,2084,chrome.exe,NATTBELL\natis,0.0,0.961416987681579,Legítimo
2025-06-13 09:06:44,2100,svchost.exe,unknown,0.0,0.036855168178125376,Legítimo
2025-06-13 09:06:44,2228,svchost.exe,unknown,0.0,0.07854499586017095,Legítimo
2025-06-13 09:06:44,2236,svchost.exe,unknown,0.0,0.02400323411996564,Legítimo
2025-06-13 09:06:44,2308,IntelCpHDCPSvc.exe,unknown,0.0,0.019703059586328068,Sospechoso
2025-06-13 09:06:44,2320,svchost.exe,unknown,0.0,0.057238481362994975,Legítimo
2025-06-13 09:06:44,2380,svchost.exe,unknown,0.0,0.04154405905378668,Legítimo
2025-06-13 09:06:44,2388,svchost.exe,unknown,0.0,0.05220946368806292,Legítimo
2025-06-13 09:06:44,2412,svchost.exe,unknown,0.0,0.03989201460018581,Legítimo
2025-06-13 09:06:44,2420,svchost.exe,unknown,0.0,0.10507488620329088,Legítimo
2025-06-13 09:06:44,2444,svchost.exe,unknown,0.0,0.022642726922882564,Legítimo
2025-06-13 09:06:44,2476,svchost.exe,unknown,0.0,0.039163171458891304,Legítimo
2025-06-13 09:06:44,2656,svchost.exe,unknown,0.0,0.12849504581022092,Legítimo
2025-06-13 09:06:44,2732,Code.exe,NATTBELL\natis,0.0,4.332656642967927,Sospechoso
2025-06-13 09:06:44,2772,TiWorker.exe,unknown,0.0,5.447762354377141,Sospechoso
2025-06-13 09:06:44,2820,svchost.exe,unknown,0.0,0.10376296854896078,Legítimo
2025-06-13 09:06:44,2864,svchost.exe,unknown,0.0,0.039551887800915037,Legítimo
2025-06-13 09:06:44,2944,svchost.exe,unknown,0.0,0.043900651877305574,Legítimo
2025-06-13 09:06:44,3036,svchost.exe,unknown,0.0,0.039163171458891304,Legítimo
2025-06-13 09:06:44,3048,cavwp.exe,unknown,0.0,1.2800429142841594,Sospechoso
2025-06-13 09:06:44,3168,RuntimeBroker.exe,NATTBELL\natis,0.0,0.07689295140657008,Sospechoso
2025-06-13 09:06:44,3204,igfxCUIServiceN.exe,unknown,0.0,0.04803076301130776,Sospechoso
2025-06-13 09:06:44,3232,svchost.exe,unknown,0.0,0.03398838515570033,Legítimo
2025-06-13 09:06:44,3312,svchost.exe,unknown,0.0,0.055635026452147074,Legítimo
2025-06-13 09:06:44,3424,svchost.exe,unknown,0.0,0.21041701489172307,Legítimo
2025-06-13 09:06:44,3480,conhost.exe,NATTBELL\natis,0.0,0.04824941595369611,Sospechoso
2025-06-13 09:06:44,3504,Code.exe,NATTBELL\natis,0.0,0.8732269675849443,Sospechoso
2025-06-13 09:06:44,3564,svchost.exe,unknown,0.0,0.03578619823756011,Legítimo
2025-06-13 09:06:44,3648,svchost.exe,unknown,0.0,0.09307326914330806,Legítimo
2025-06-13 09:06:44,3664,smartscreen.exe,NATTBELL\natis,0.0,0.07934672331559492,Sospechoso
2025-06-13 09:06:44,3676,svchost.exe,unknown,0.0,0.02400323411996564,Legítimo
2025-06-13 09:06:44,3748,dasHost.exe,unknown,0.0,0.08359830830647952,Sospechoso
2025-06-13 09:06:44,3808,Notion.exe,NATTBELL\natis,0.0,0.6993006993006993,Sospechoso
2025-06-13 09:06:44,3832,svchost.exe,unknown,0.0,0.03107301259052232,Legítimo
2025-06-13 09:06:44,3840,svchost.exe,unknown,0.0,0.04139829042552778,Legítimo
2025-06-13 09:06:44,3852,MemCompression,unknown,0.0,4.772805015995678,Sospechoso
2025-06-13 09:06:44,3872,Code.exe,NATTBELL\natis,0.0,0.2112673318899,Sospechoso
2025-06-13 09:06:44,3888,rsAppUI.exe,NATTBELL\natis,0.0,0.689631380292859,Sospechoso
2025-06-13 09:06:44,3928,svchost.exe,unknown,0.0,0.03972195120055042,Legítimo
2025-06-13 09:06:44,4004,svchost.exe,unknown,0.0,0.07545955989535756,Legítimo
2025-06-13 09:06:44,4032,svchost.exe,unknown,0.0,0.030708591019875064,Legítimo
2025-06-13 09:06:44,4092,svchost.exe,unknown,0.0,0.03413415378395923,Legítimo
2025-06-13 09:06:44,4172,svchost.exe,unknown,0.0,0.1821864905522493,Legítimo
2025-06-13 09:06:44,4192,SearchFilterHost.exe,unknown,0.0,0.09081385540529509,Sospechoso
2025-06-13 09:06:44,4228,ITSMAgent.exe,NATTBELL\natis,0.0,0.42870553570942677,Sospechoso
2025-06-13 09:06:44,4304,dasHost.exe,unknown,0.0,0.01625320205086742,Sospechoso
2025-06-13 09:06:44,4332,svchost.exe,unknown,0.0,0.05167497871778027,Legítimo
2025-06-13 09:06:44,4424,svchost.exe,unknown,0.0,0.07164528078924966,Legítimo
2025-06-13 09:06:44,4468,svchost.exe,unknown,0.0,0.11153729538943546,Legítimo
2025-06-13 09:06:44,4528,AsusOptimization.exe,unknown,0.0,0.04509109567475326,Sospechoso
2025-06-13 09:06:44,4536,svchost.exe,unknown,0.0,0.07924954423008898,Legítimo
2025-06-13 09:06:44,4596,Widgets.exe,NATTBELL\natis,0.0,0.43541089260933613,Sospechoso
2025-06-13 09:06:44,4672,AsusAppService.exe,unknown,0.0,0.14941284396537316,Sospechoso
2025-06-13 09:06:44,4684,svchost.exe,unknown,0.0,0.020723439984140373,Legítimo
2025-06-13 09:06:44,4848,spoolsv.exe,unknown,0.0,0.22285593783648258,Sospechoso
2025-06-13 09:06:44,4860,AsusSwitch.exe,unknown,0.0,0.025703868116319476,Sospechoso
2025-06-13 09:06:44,4896,AsusSystemDiagnosis.exe,unknown,0.0,0.03357537404230011,Sospechoso
2025-06-13 09:06:44,4912,svchost.exe,unknown,0.0,0.025266562231542777,Legítimo
2025-06-13 09:06:44,4968,svchost.exe,unknown,0.0,0.12871369875260924,Legítimo
2025-06-13 09:06:44,5092,AsusSoftwareManager.exe,unknown,0.0,0.08267510699417314,Sospechoso
2025-06-13 09:06:44,5128,AsusSystemAnalysis.exe,unknown,0.0,0.09061949723428323,Sospechoso
2025-06-13 09:06:44,5148,svchost.exe,unknown,0.0,0.11700361894914424,Legítimo
2025-06-13 09:06:44,5196,OfficeClickToRun.exe,unknown,0.0,0.2561883641650179,Sospechoso
2025-06-13 09:06:44,5204,cmdagent.exe,unknown,0.0,0.7428126348359811,Sospechoso
2025-06-13 09:06:44,5232,msedgewebview2.exe,NATTBELL\natis,0.0,0.49733826484799243,Sospechoso
2025-06-13 09:06:44,5236,DtsApo4Service.exe,unknown,0.0,0.32921844692272706,Sospechoso
2025-06-13 09:06:44,5264,svchost.exe,unknown,0.0,0.29450121862573225,Legítimo
2025-06-13 09:06:44,5284,svchost.exe,unknown,0.0,0.1885274258815115,Legítimo
2025-06-13 09:06:44,5320,esif_uf.exe,unknown,0.0,0.02487784588951904,Sospechoso
2025-06-13 09:06:44,5372,GlideXServiceExt.exe,unknown,0.0,0.04309892442188162,Sospechoso
2025-06-13 09:06:44,5380,GlideXRemoteService.exe,unknown,0.0,0.03175326618906385,Sospechoso
2025-06-13 09:06:44,5388,GlideXService.exe,unknown,0.0,0.05512483625324092,Sospechoso
2025-06-13 09:06:44,5396,GlideXNearService.exe,unknown,0.0,0.03882304465962054,Sospechoso
2025-06-13 09:06:44,5416,WmiPrvSE.exe,unknown,0.0,0.09861247701714627,Sospechoso
2025-06-13 09:06:44,5532,svchost.exe,unknown,0.0,0.05529489965287631,Legítimo
2025-06-13 09:06:44,5600,RtkAudUService64.exe,unknown,0.0,0.042491555137469536,Sospechoso
2025-06-13 09:06:44,5616,Notion.exe,NATTBELL\natis,0.0,0.9642108863898747,Sospechoso
2025-06-13 09:06:44,5640,OneApp.IGCC.WinService.exe,unknown,0.0,0.1126791496441302,Sospechoso
2025-06-13 09:06:44,5652,IntelAudioService.exe,unknown,0.0,0.055610731680770596,Sospechoso
2025-06-13 09:06:44,5664,svchost.exe,unknown,0.0,0.1028154724652779,Legítimo
2025-06-13 09:06:44,5684,jhi_service.exe,unknown,0.0,0.0227399060083885,Sospechoso
2025-06-13 09:06:44,5692,svchost.exe,unknown,0.0,0.051140493747497635,Legítimo
2025-06-13 09:06:44,5716,rsSyncSvc.exe,unknown,0.0,0.06921580365160132,Sospechoso
2025-06-13 09:06:44,5724,ms-teams.exe,NATTBELL\natis,0.0,0.11095422087639988,Sospechoso
2025-06-13 09:06:44,5744,ITSMService.exe,unknown,0.0,0.4679415914824475,Sospechoso
2025-06-13 09:06:44,5816,mc-fw-host.exe,unknown,0.0,0.5982830399172812,Sospechoso
2025-06-13 09:06:44,5824,servicehost.exe,unknown,0.0,0.1927547161010196,Sospechoso
2025-06-13 09:06:44,5860,svchost.exe,unknown,0.0,0.037948432890067135,Legítimo
2025-06-13 09:06:44,5872,svchost.exe,unknown,0.0,0.07426911609790987,Legítimo
2025-06-13 09:06:44,5984,rsClientSvc.exe,unknown,0.0,0.030198400820968915,Sospechoso
2025-06-13 09:06:44,6012,rsEDRSvc.exe,unknown,0.0,0.08797136715424654,Sospechoso
2025-06-13 09:06:44,6084,rsEngineSvc.exe,unknown,0.0,0.8300551588489332,Sospechoso
2025-06-13 09:06:44,6092,RstMwService.exe,unknown,0.0,0.029663915850686277,Sospechoso
2025-06-13 09:06:44,6100,svchost.exe,unknown,0.0,0.12531243075990156,Legítimo
2025-06-13 09:06:44,6108,RtkAudUService64.exe,unknown,0.0,0.04642730810045985,Sospechoso
2025-06-13 09:06:44,6136,RtkBtManServ.exe,unknown,0.0,0.025946815830084315,Sospechoso
2025-06-13 09:06:44,6248,svchost.exe,unknown,0.0,0.020529081813128507,Legítimo
